recordId,country,territory_code,ingestion_timestamp,mainland,population_count,batch_id,is_valid_record,mark,regular_count,date,amount_10_day,test_units,origin
5db5a5e1-28fe-4939-b661-8d9b71cb7d33,Brazil,BRA,14-02-2020 11.19,America,128111308,20200914_BRA_603,FALSE,accepted cases,534,24-01-2020,,Antigen,HealthMap
cc8ad3c2-bd9a-47ec-8ccd-be6587d6cb5f,Germany,DEU,08-02-2020 16.21,Europe,116289936,20200309_DEU_351,FALSE,not accepted cases,1543,25-03-2020,9182.05,Antigen,Digital surveillance
9bb7bcb9-8f42-437b-a945-2e9b79cf8a1d,Brazil,BRA,15-01-2020 23.08,America,262314606,20201028_BRA_517,TRUE,accepted cases,3003,30-12-2020,373.63,Rapid,HealthMap
25627d29-7dfa-4b42-83dc-a8dd1aeff89a,France,FRA,09-02-2020 1.38,Europe,75845856,20201130_FRA_857,TRUE,accepted cases,948,01-08-2020,1235.95,Antigen,HealthMap
ddac0108-0b89-48fd-aa1d-53d2782f3135,Indonesia,IDN,14-01-2020 22.43,Asia,139306821,20200803_IDN_678,TRUE,not accepted cases,4961,24-12-2020,,PCR,Digital surveillance
37011569-8ffc-489f-b5bf-a8edc3a80979,Argentina,ARG,08-01-2020 3.31,America,50122195,20200514_ARG_852,TRUE,not accepted cases,3356,31-05-2020,,Rapid,HealthMap
0726191d-c331-4aa1-8fc0-f6eb1f752383,Canada,CAN,14-02-2020 15.21,America,18974414,20201209_CAN_092,TRUE,not accepted cases,1221,16-02-2020,750.48,Rapid,Digital surveillance
cad6ce78-c596-4357-98ea-7a0167f27f31,Mexico,MEX,11-02-2020 7.29,America,98520742,20200126_MEX_103,TRUE,accepted cases,2380,03-07-2020,3127.07,Rapid,Digital surveillance
8316461d-551e-4213-b441-dfed11f871c0,Japan,JPN,24-02-2020 1.00,Asia,80741869,20201127_JPN_175,FALSE,not accepted cases,3585,14-11-2020,,Rapid,Digital surveillance
839003fc-35a0-46c2-9d87-4ee592939160,Kenya,KEN,22-02-2020 10.11,Africa,48435974,20200821_KEN_279,FALSE,not accepted cases,3454,28-11-2020,1667.79,PCR,Digital surveillance
3630c137-23e2-497d-a2eb-f17427c070ad,United States,USA,07-01-2020 13.58,America,325267980,20201018_USA_695,FALSE,accepted cases,3110,02-07-2020,8625.76,Rapid,Digital surveillance
add91988-0e93-4577-8e33-1fa278dcd976,United Kingdom,GBR,28-02-2020 15.07,Europe,61863453,20200124_GBR_065,FALSE,not accepted cases,101,26-12-2020,5248.18,Rapid,Digital surveillance
cbac3148-c11c-4a97-afca-93b7505c7fb9,Nigeria,NGA,03-02-2020 16.44,Africa,230513331,20200809_NGA_678,TRUE,not accepted cases,2832,05-12-2020,3848.77,Rapid,Digital surveillance
723c83ac-42d4-41c5-9a3f-cc61918b9b08,Afghanistan,AFG,11-02-2020 5.32,Asia,37732810,20200910_AFG_891,TRUE,accepted cases,4027,13-06-2020,,Antigen,Digital surveillance
9cbb2c4e-a890-4c2c-9917-1ec3b0438c00,Germany,DEU,15-01-2020 17.41,Europe,75680107,20200430_DEU_081,FALSE,not accepted cases,4694,17-08-2020,,Antigen,HealthMap
ebaae7ec-faba-41ae-9c4d-2e5ae97b2d77,Nigeria,NGA,08-01-2020 15.47,Africa,106732715,20200725_NGA_423,TRUE,accepted cases,744,05-11-2020,6375.38,Rapid,Digital surveillance
3abb8801-822c-48dd-964b-2d940444154e,Ethiopia,ETH,22-01-2020 11.52,Africa,151359759,20200820_ETH_340,FALSE,not accepted cases,3707,28-02-2020,,Rapid,Digital surveillance
833b724c-4915-4bbf-9c34-07d65c972f4d,Afghanistan,AFG,22-01-2020 11.53,Asia,57007973,20200529_AFG_561,FALSE,accepted cases,375,25-03-2020,8218.39,Rapid,HealthMap
816b1104-62e8-4253-aaf7-47271a20f945,Japan,JPN,17-01-2020 19.12,Asia,78509732,20200720_JPN_221,FALSE,accepted cases,2768,25-02-2020,465,Rapid,Digital surveillance
28adfa71-c0be-43f2-95ee-4f2fff905cc8,Ethiopia,ETH,30-01-2020 21.37,Africa,72960033,20200912_ETH_005,TRUE,not accepted cases,4793,04-09-2020,7810.81,PCR,Digital surveillance
e85d3890-e83f-4e9a-b39f-36e57c9dacb5,Indonesia,IDN,07-01-2020 12.42,Asia,302561093,20200613_IDN_517,FALSE,not accepted cases,4988,20-12-2020,2735.96,Antigen,HealthMap
de785782-d83e-4e66-a00c-a422a9beef73,Ethiopia,ETH,21-02-2020 4.08,Africa,126750166,20200919_ETH_307,FALSE,accepted cases,1645,17-04-2020,2905.79,Antigen,Digital surveillance
7d0a356e-53c1-43a7-9b52-092a31a6f015,United States,USA,02-02-2020 17.44,America,272210422,20200229_USA_780,FALSE,not accepted cases,4774,19-10-2020,7101.24,Rapid,HealthMap
7fb2b4e5-7881-4c71-8087-c07b88f39d53,Egypt,EGY,21-02-2020 0.33,Africa,53753411,20200315_EGY_055,TRUE,accepted cases,2187,23-03-2020,6833.9,PCR,Digital surveillance
1206b2d9-c5cd-4220-8c79-b61dd40d9321,Argentina,ARG,14-01-2020 17.02,America,59388431,20200222_ARG_631,TRUE,not accepted cases,1946,18-09-2020,7988.22,Antigen,Digital surveillance
08ede7e2-cd14-4b18-a095-1e2b8c2802cd,South Africa,ZAF,25-01-2020 13.50,Africa,48197443,20201009_ZAF_056,TRUE,not accepted cases,1663,13-11-2020,8604.45,Antigen,Digital surveillance
3e7d6284-d879-43f3-ba65-6d2112255348,Kenya,KEN,18-02-2020 18.34,Africa,59330547,20200409_KEN_302,FALSE,accepted cases,610,05-04-2020,7350.79,PCR,HealthMap
513d35a5-60ca-4289-b07f-cf129eac2171,India,IND,28-01-2020 8.35,Asia,869494574,20201026_IND_867,FALSE,accepted cases,2707,26-08-2020,1548.06,PCR,HealthMap
4c415b68-4ec7-4b3e-b35e-2d3be2c3ded2,Spain,ESP,04-01-2020 20.39,Europe,54323918,20200908_ESP_809,FALSE,accepted cases,2603,26-09-2020,,PCR,Digital surveillance
aaa3b66f-1d5d-427b-923b-17607b08a105,Germany,DEU,11-01-2020 13.34,Europe,75691843,20200627_DEU_227,TRUE,not accepted cases,2712,03-07-2020,,Rapid,HealthMap
d6fa4335-1922-4a93-b06f-459d8afd77a3,France,FRA,22-02-2020 20.00,Europe,76300717,20200816_FRA_247,TRUE,accepted cases,2629,14-07-2020,9449.88,Antigen,HealthMap
20a0242a-57a5-423b-b70f-308a26d45c4c,France,FRA,16-02-2020 9.01,Europe,66374533,20200710_FRA_527,FALSE,not accepted cases,359,31-05-2020,1925.12,Rapid,Digital surveillance
86a15e40-229e-408f-8258-66a4b34e76a6,Japan,JPN,11-01-2020 17.34,Asia,142530507,20200417_JPN_687,TRUE,not accepted cases,851,15-04-2020,7027.43,Rapid,HealthMap
e9f569af-e615-4364-8a58-3f348bde551c,China,CHN,17-02-2020 21.09,Asia,1380635687,20200618_CHN_039,TRUE,accepted cases,444,01-04-2020,5580.84,Rapid,Digital surveillance
d245e0f2-301d-49ad-b529-6111cbe8b505,Mexico,MEX,27-01-2020 12.28,America,116612973,20200610_MEX_018,FALSE,accepted cases,4381,04-01-2020,6183.49,Rapid,Digital surveillance
036ceb1f-bd98-476d-80e2-60ee0dc8fd02,China,CHN,23-01-2020 16.06,Asia,1852254105,20200603_CHN_622,TRUE,not accepted cases,3585,14-07-2020,,Rapid,Digital surveillance
16a8ec8f-ec7b-4a66-b583-bd1068ec1f6b,United Kingdom,GBR,11-01-2020 17.14,Europe,84637149,20201006_GBR_303,TRUE,not accepted cases,3056,06-01-2020,5550.7,PCR,Digital surveillance
d3622ee6-21eb-4cbb-a7f4-236a739156a3,Afghanistan,AFG,06-02-2020 19.25,Asia,40778427,20200213_AFG_313,TRUE,not accepted cases,1734,30-07-2020,8514.59,PCR,Digital surveillance
21fc46ef-2bf9-4199-babd-a0efd770a489,United States,USA,15-01-2020 19.53,America,229823817,20200402_USA_688,TRUE,not accepted cases,4502,07-02-2020,,PCR,HealthMap
15bebfee-5fe9-4093-900e-e369008efda2,Japan,JPN,13-01-2020 23.37,Asia,183585630,20200701_JPN_132,TRUE,accepted cases,2335,13-11-2020,,PCR,HealthMap
e3d9de9c-4555-40be-83a2-314c314302c1,United Kingdom,GBR,29-01-2020 10.39,Europe,54694095,20201026_GBR_157,FALSE,not accepted cases,3508,27-03-2020,,PCR,Digital surveillance
99163055-997f-4d96-a515-751ba07a4c4c,Egypt,EGY,18-01-2020 11.08,Africa,126175536,20200902_EGY_474,FALSE,not accepted cases,2502,06-09-2020,1757.7,Rapid,Digital surveillance
af09ab83-8dfe-4295-affc-69ec22412cc3,Mexico,MEX,24-02-2020 4.57,America,89792885,20201116_MEX_079,TRUE,accepted cases,4154,19-11-2020,,Rapid,HealthMap
a2a58fc1-6c71-4d68-95eb-cc46e0d53afc,Italy,ITA,14-01-2020 1.35,Europe,63090060,20201003_ITA_484,TRUE,not accepted cases,3215,24-04-2020,5896.01,Antigen,Digital surveillance
7b22a06f-33b1-4e1b-bf70-42f83f452ea7,Ethiopia,ETH,02-02-2020 16.05,Africa,99313084,20200106_ETH_679,TRUE,accepted cases,4211,12-03-2020,1791.45,Rapid,Digital surveillance
27cd76e3-3819-4246-85a0-b05ff74b83f5,United Kingdom,GBR,23-01-2020 1.14,Europe,67047085,20200202_GBR_271,FALSE,accepted cases,350,08-12-2020,,Antigen,HealthMap
e5b7c847-2cda-4bdb-a0f5-d1cd14a8720e,United Kingdom,GBR,28-02-2020 14.56,Europe,36651976,20201128_GBR_332,TRUE,not accepted cases,2157,23-10-2020,1738.5,Rapid,HealthMap
5de80fec-f174-41be-a17a-d685c484d8c7,Kenya,KEN,07-02-2020 20.57,Africa,31071069,20200508_KEN_386,TRUE,not accepted cases,2890,25-06-2020,4821.1,Rapid,Digital surveillance
8ae5339c-6e48-44e1-b819-2cdc4f970360,Germany,DEU,26-02-2020 4.28,Europe,61161504,20200920_DEU_659,FALSE,accepted cases,1230,05-04-2020,,Rapid,Digital surveillance
9534771d-0400-4230-8076-165b0d8417ad,Brazil,BRA,27-01-2020 10.46,America,208630606,20200902_BRA_491,TRUE,accepted cases,3366,12-01-2020,,PCR,Digital surveillance
883d0fe6-96f4-4253-b57d-7c24f1ff8230,Indonesia,IDN,10-02-2020 16.02,Asia,293290974,20200129_IDN_171,FALSE,accepted cases,4232,26-07-2020,5636.05,PCR,HealthMap
f5b424e2-5740-413e-9d68-8c7f49c07361,China,CHN,14-01-2020 14.38,Asia,1967990851,20200328_CHN_225,FALSE,accepted cases,4773,03-04-2020,5108.05,PCR,HealthMap
42bb4611-6bff-4941-8768-26d26b17e065,Ethiopia,ETH,08-02-2020 18.04,Africa,100962328,20200308_ETH_112,TRUE,accepted cases,4282,15-09-2020,8265.14,Rapid,Digital surveillance
7a352fbc-9987-48f6-b0bb-49b9c29374c9,United States,USA,31-01-2020 19.38,America,456039775,20200929_USA_516,TRUE,accepted cases,3950,03-12-2020,,Rapid,Digital surveillance
4f8a9a9a-14bf-45bb-9bc1-d86372010521,Egypt,EGY,03-02-2020 13.23,Africa,55612432,20200928_EGY_440,TRUE,not accepted cases,3123,28-06-2020,7413.94,Rapid,Digital surveillance
b5bbf38e-6645-4c0b-b495-7bed851e32a4,Egypt,EGY,09-01-2020 8.30,Africa,74961270,20200212_EGY_291,FALSE,not accepted cases,1548,03-01-2020,7894.22,Rapid,Digital surveillance
1eb455ab-c13d-4fb3-bab5-9ade2dbd0635,Germany,DEU,01-01-2020 12.41,Europe,99515779,20200610_DEU_419,FALSE,accepted cases,1267,06-08-2020,2536.33,Rapid,HealthMap
66892391-2e8b-4695-b880-554b44c13e21,Italy,ITA,24-01-2020 19.17,Europe,54261716,20200414_ITA_424,FALSE,accepted cases,3032,13-10-2020,2537.78,Antigen,HealthMap
ed3c95ad-c20f-42ea-8406-f57bbc60432f,South Africa,ZAF,17-02-2020 4.54,Africa,68755547,20200427_ZAF_458,TRUE,accepted cases,1756,17-09-2020,3384.38,Rapid,Digital surveillance
6ff7a5d0-719f-4395-8dd5-4abd6f71c439,United States,USA,25-01-2020 20.00,America,195651888,20200315_USA_483,FALSE,accepted cases,524,14-05-2020,,PCR,Digital surveillance
26700def-e2e5-4f63-b26c-404a280f1c99,South Africa,ZAF,29-02-2020 12.39,Africa,60554501,20201230_ZAF_987,TRUE,accepted cases,4049,12-08-2020,,Rapid,HealthMap
fa2da060-9e72-4474-95a8-e42f2c8a32d6,Canada,CAN,03-01-2020 19.32,America,45232074,20201110_CAN_174,TRUE,not accepted cases,1959,01-12-2020,,PCR,Digital surveillance
ccd754e2-21c9-4747-a036-9e5275806587,Mexico,MEX,19-02-2020 12.22,America,115413266,20201027_MEX_206,TRUE,accepted cases,738,08-10-2020,,Rapid,HealthMap
3bd0215f-d9c6-4d20-ad0c-d70ec7df6942,Kenya,KEN,22-02-2020 8.14,Africa,78670478,20200820_KEN_953,FALSE,accepted cases,2138,30-03-2020,1064.65,PCR,HealthMap
70ad5616-c367-4c79-adcb-1c6a2d96b04e,Nigeria,NGA,08-01-2020 16.16,Africa,213952978,20201021_NGA_257,FALSE,not accepted cases,4613,04-09-2020,7574.73,Antigen,HealthMap
79d29053-96fe-4ee6-a703-18e4f7457485,Italy,ITA,25-02-2020 0.30,Europe,45819166,20200714_ITA_649,TRUE,accepted cases,2586,30-07-2020,5165.04,PCR,HealthMap
8a2f9bef-2980-434e-9998-b5f887cb90cd,Brazil,BRA,19-01-2020 2.25,America,265441677,20200624_BRA_078,TRUE,not accepted cases,2571,30-06-2020,,Rapid,HealthMap
b7049c7e-4cd6-4561-84b2-22357c60ea01,United States,USA,17-02-2020 21.59,America,228447271,20200412_USA_241,TRUE,not accepted cases,1693,27-04-2020,,PCR,HealthMap
3aa6ae35-cd3a-476e-b52c-2d1f06dd1ed2,Indonesia,IDN,19-02-2020 3.07,Asia,158230012,20201205_IDN_505,TRUE,accepted cases,3950,09-07-2020,4923.4,Rapid,HealthMap
03196aa5-027c-431c-9391-5ab6864f1fe7,United Kingdom,GBR,12-01-2020 16.17,Europe,49019998,20201022_GBR_132,TRUE,not accepted cases,3918,03-10-2020,,Antigen,HealthMap
9791504c-121c-4f5a-8c29-3585c15b84d7,United States,USA,30-01-2020 3.44,America,317785910,20201218_USA_009,TRUE,accepted cases,3108,24-10-2020,,Antigen,HealthMap
7f6b4200-739f-483e-b255-7fb8a8767142,United States,USA,05-02-2020 8.15,America,321517890,20201109_USA_352,FALSE,accepted cases,4085,05-08-2020,,Rapid,HealthMap
3db6886d-8fb2-43af-bfe1-108acdbcef3a,Kenya,KEN,24-02-2020 12.17,Africa,36558524,20200308_KEN_590,TRUE,accepted cases,2211,30-04-2020,8563.09,PCR,Digital surveillance
37359814-4183-46c9-9eb2-97fff6b46369,Indonesia,IDN,31-01-2020 0.11,Asia,273413610,20201118_IDN_530,FALSE,not accepted cases,2457,08-05-2020,5678.35,Antigen,Digital surveillance
e6c40a69-ffcc-47a1-8473-1ca2b506835f,United States,USA,04-01-2020 6.52,America,323237138,20201118_USA_099,FALSE,not accepted cases,2128,03-07-2020,,Rapid,HealthMap
f27fdaaa-87cb-4aca-9383-7d764f1357b5,Kenya,KEN,02-01-2020 13.07,Africa,73525180,20201106_KEN_204,TRUE,not accepted cases,2909,15-06-2020,4874.94,Rapid,HealthMap
be3a536c-6598-4cdc-b74e-13968b702155,China,CHN,25-01-2020 19.18,Asia,1628900263,20200315_CHN_890,TRUE,not accepted cases,3455,19-11-2020,4047.73,PCR,Digital surveillance
74bc1529-1669-4af4-a859-bb162ed72028,United States,USA,22-01-2020 7.20,America,381650391,20201229_USA_274,FALSE,not accepted cases,3644,04-07-2020,5209.36,Antigen,HealthMap
4a61c730-f31a-4c9e-ace2-d05f654f0fe7,United States,USA,12-01-2020 0.08,America,243163548,20200508_USA_964,TRUE,accepted cases,1367,22-07-2020,,PCR,HealthMap
3832c52b-43ae-41f1-a29b-3c8dfaf3cc6d,France,FRA,04-01-2020 0.49,Europe,66838951,20200212_FRA_107,FALSE,accepted cases,690,01-12-2020,3898.46,PCR,Digital surveillance
de0b6ab1-2417-4232-b4e3-c693cc1e4352,Argentina,ARG,29-01-2020 20.08,America,46404414,20200328_ARG_030,TRUE,not accepted cases,2664,31-08-2020,8708.98,Antigen,HealthMap
59239e21-38ca-4073-bd57-b8cdee8ecfe5,Indonesia,IDN,14-02-2020 17.11,Asia,300215197,20201119_IDN_767,FALSE,not accepted cases,2844,03-09-2020,8047.08,Antigen,HealthMap
11579905-40b9-44a3-bf6f-9a16450d01fe,Kenya,KEN,27-01-2020 8.09,Africa,27453248,20200924_KEN_835,TRUE,not accepted cases,2349,28-08-2020,6877.7,Antigen,HealthMap
50cd216b-04f0-499d-8c0f-525abd5d2e44,Argentina,ARG,01-01-2020 13.51,America,49579933,20200104_ARG_562,FALSE,accepted cases,3372,14-10-2020,2498.96,Rapid,HealthMap
a280694c-b9f8-41a6-b268-b4579c61f699,South Africa,ZAF,15-01-2020 8.05,Africa,66741433,20200921_ZAF_783,FALSE,not accepted cases,4357,17-05-2020,8534.82,PCR,Digital surveillance
61cb4ef4-ac86-4479-a21a-26fe0600cc19,Argentina,ARG,08-01-2020 20.29,America,43061052,20201224_ARG_638,FALSE,accepted cases,2626,10-01-2020,,Rapid,Digital surveillance
a3aa30fe-4b8b-40cf-ab77-5ff583158a3d,United States,USA,07-01-2020 9.17,America,402233078,20200105_USA_239,TRUE,accepted cases,120,09-09-2020,,Antigen,HealthMap
11292bf8-8271-4777-a8a4-a7733e3ef451,United Kingdom,GBR,24-01-2020 14.44,Europe,36097512,20200211_GBR_864,TRUE,accepted cases,2183,19-07-2020,,Antigen,Digital surveillance
32d80cf3-282f-43f5-b8f7-3ac6ad84ed23,Canada,CAN,27-02-2020 8.52,America,50131093,20200303_CAN_998,TRUE,not accepted cases,3628,06-05-2020,335.1,Antigen,Digital surveillance
b513815b-0cc0-4ddd-b14c-e785605ebd1c,Germany,DEU,12-02-2020 6.30,Europe,98985894,20200608_DEU_959,FALSE,accepted cases,345,08-10-2020,2533.13,Rapid,HealthMap
3453fd7e-ffd7-40b0-894f-c6c72665890f,Canada,CAN,24-01-2020 1.55,America,27090874,20200227_CAN_242,FALSE,not accepted cases,123,26-03-2020,5846.97,Antigen,Digital surveillance
d52365ae-2b7e-42f3-be69-9299fac945eb,Afghanistan,AFG,03-01-2020 18.50,Asia,37965669,20201101_AFG_159,FALSE,accepted cases,2037,21-03-2020,6859.45,Antigen,Digital surveillance
78af7e32-8300-4291-a710-6f72864a7aed,India,IND,23-01-2020 20.09,Asia,1430172133,20200224_IND_129,FALSE,accepted cases,2594,12-10-2020,7566.98,Antigen,Digital surveillance
81f5fd24-fb10-44ab-a58c-2696be55dd9a,Afghanistan,AFG,14-02-2020 12.22,Asia,24709070,20200121_AFG_497,FALSE,not accepted cases,4446,22-12-2020,5667.02,Rapid,HealthMap
76417a90-8e5b-4695-bfac-2d19404d3a46,Nigeria,NGA,16-02-2020 14.17,Africa,274443857,20201010_NGA_165,TRUE,accepted cases,3681,31-05-2020,5416.06,Antigen,Digital surveillance
1a25ace0-bfa6-4c52-aaa1-d5a5ea844394,Germany,DEU,25-01-2020 23.11,Europe,43460394,20200705_DEU_795,TRUE,not accepted cases,518,03-12-2020,8190.5,PCR,HealthMap
c16072c1-d2c4-4215-9049-af146301669f,France,FRA,10-01-2020 19.18,Europe,59386135,20200613_FRA_114,TRUE,accepted cases,358,07-03-2020,,PCR,Digital surveillance
8e828077-4ec5-4ed1-8552-1fb64e569a57,Japan,JPN,01-02-2020 6.06,Asia,135457830,20200717_JPN_674,FALSE,not accepted cases,402,06-07-2020,,Rapid,Digital surveillance
88c5ff74-d2f2-48e0-a5d1-a90abc5a2987,Afghanistan,AFG,29-02-2020 6.41,Asia,55605387,20200210_AFG_480,TRUE,not accepted cases,4571,31-07-2020,7942.5,PCR,HealthMap
4112fa83-e455-4c7a-985c-ed8c3cc7c13c,Germany,DEU,03-01-2020 23.04,Europe,67354292,20200420_DEU_984,TRUE,accepted cases,1892,29-09-2020,,PCR,Digital surveillance
5ffd6fbd-8441-411d-b88e-028cc1db08a8,Italy,ITA,10-02-2020 5.35,Europe,63977173,20200224_ITA_785,FALSE,not accepted cases,3498,23-02-2020,,PCR,HealthMap
49403520-5669-4ff4-8e59-9cca949702ee,Germany,DEU,22-01-2020 21.10,Europe,125544671,20200814_DEU_956,FALSE,not accepted cases,4506,15-06-2020,4123.43,Rapid,HealthMap
08388361-999d-44ea-805a-c7cab878c71d,Nigeria,NGA,08-02-2020 7.36,Africa,147168852,20201008_NGA_949,FALSE,not accepted cases,3706,17-08-2020,1.96,PCR,HealthMap
f9e5e728-6d18-4a97-8401-76cefee46d18,Spain,ESP,02-01-2020 16.08,Europe,37489928,20200602_ESP_228,TRUE,not accepted cases,177,19-12-2020,9191.12,Rapid,Digital surveillance
c4984ed6-2ce7-4548-80cf-96526572cd69,Japan,JPN,03-01-2020 14.22,Asia,80743608,20200706_JPN_911,TRUE,accepted cases,2099,02-06-2020,,Antigen,Digital surveillance
254ede6d-6daa-4e7b-bd37-4b6115353f0b,China,CHN,16-02-2020 10.50,Asia,968524554,20201219_CHN_720,TRUE,not accepted cases,306,22-10-2020,,PCR,HealthMap
7de2eb3a-d840-42de-87ae-3ac193be50bd,Kenya,KEN,26-02-2020 13.26,Africa,73550050,20200426_KEN_766,TRUE,not accepted cases,443,05-06-2020,3193.17,Rapid,Digital surveillance
ddc09369-75bc-4961-b3bc-167fddc6d1c1,Nigeria,NGA,02-02-2020 22.14,Africa,113483928,20200720_NGA_995,FALSE,accepted cases,1819,09-08-2020,,Antigen,Digital surveillance
8a04a416-fee0-422d-adae-de63e237f788,Indonesia,IDN,22-01-2020 2.30,Asia,340623071,20201007_IDN_409,FALSE,accepted cases,3264,13-09-2020,6978.71,PCR,HealthMap
5711af02-1ab4-4d5c-8b50-700b6cc4b4dc,France,FRA,13-01-2020 15.25,Europe,69929515,20201014_FRA_631,TRUE,accepted cases,586,16-05-2020,3234.12,Rapid,Digital surveillance
69e2c0e9-e685-4799-bb48-30301c48ac74,Japan,JPN,12-02-2020 13.27,Asia,107290975,20200613_JPN_353,TRUE,not accepted cases,1386,28-06-2020,9901.59,Antigen,Digital surveillance
3aaefde5-002e-4d66-9996-412ce6359d2e,Ethiopia,ETH,03-01-2020 7.12,Africa,100457573,20200213_ETH_116,TRUE,accepted cases,1209,27-05-2020,,Rapid,Digital surveillance
b53ce5c3-c3f7-4608-8487-654e6ee0de3c,Argentina,ARG,29-01-2020 15.01,America,32044234,20201002_ARG_217,TRUE,not accepted cases,4495,04-09-2020,9923.02,Rapid,Digital surveillance
6c97a031-657a-411c-b810-9be6fc8a68d7,South Africa,ZAF,07-02-2020 21.33,Africa,44805126,20200131_ZAF_291,TRUE,not accepted cases,434,26-08-2020,83.34,Antigen,HealthMap
59528dec-115e-4f0f-bb6c-dc1ee96ebb50,Kenya,KEN,25-02-2020 3.01,Africa,73527431,20201128_KEN_396,TRUE,not accepted cases,4165,29-12-2020,,Antigen,HealthMap
15875c5a-f774-4982-b003-4ee74346aeb3,Spain,ESP,04-02-2020 2.11,Europe,46785207,20200822_ESP_575,TRUE,accepted cases,2026,28-09-2020,,Antigen,HealthMap
4dc3bce1-d52e-42d0-a009-6cf6f44a559c,United States,USA,02-01-2020 11.43,America,283132429,20200603_USA_242,FALSE,accepted cases,2110,17-07-2020,8148.59,PCR,HealthMap
242cf9b3-418a-41c9-b84c-dcdec8d2f787,Brazil,BRA,10-01-2020 10.57,America,245916740,20200214_BRA_748,FALSE,accepted cases,3418,03-05-2020,4264.65,Antigen,HealthMap
188139b5-7bdc-49ee-9c07-c4c58a336760,Ethiopia,ETH,04-02-2020 4.13,Africa,73413048,20201004_ETH_701,TRUE,accepted cases,2531,18-12-2020,5238.05,PCR,HealthMap
e603ee1d-dbb8-4b74-bae3-1c37ff93c8e5,Indonesia,IDN,11-02-2020 18.58,Asia,223604518,20201012_IDN_546,TRUE,accepted cases,2601,15-03-2020,7654.35,Antigen,HealthMap
83a11bbe-8e3e-40c4-97af-b238aeed186e,Argentina,ARG,29-01-2020 23.59,America,63008788,20200520_ARG_156,TRUE,accepted cases,1077,04-04-2020,,Rapid,HealthMap
41c4ccc6-c68a-40e7-8217-53ce3558d9f5,Spain,ESP,06-02-2020 19.14,Europe,34233031,20201217_ESP_027,FALSE,accepted cases,3904,09-03-2020,6047.12,Rapid,HealthMap
37c633e3-5cec-4bf0-ab49-8623a11b03a4,United States,USA,24-02-2020 12.31,America,211018401,20200408_USA_232,TRUE,not accepted cases,122,18-05-2020,2225.54,Rapid,Digital surveillance
68fcd644-b3fe-44f8-b93f-1c697978ee95,Canada,CAN,05-01-2020 5.59,America,51598393,20200907_CAN_705,FALSE,not accepted cases,2021,06-08-2020,418.26,Rapid,HealthMap
42a15678-24c3-4951-a401-8960b576cf2e,Nigeria,NGA,26-01-2020 19.47,Africa,225476678,20200925_NGA_657,TRUE,accepted cases,3699,21-08-2020,424.16,PCR,HealthMap
99c59024-39c4-424a-8c3e-6e2cf738f3d6,India,IND,05-02-2020 12.33,Asia,1560299961,20200126_IND_195,FALSE,not accepted cases,3260,04-06-2020,2859.15,PCR,HealthMap
02ecead6-ab12-4042-9663-b7193235a2aa,Argentina,ARG,09-02-2020 1.44,America,63440207,20200825_ARG_850,FALSE,accepted cases,4101,27-02-2020,,Rapid,Digital surveillance
877d281a-500f-48fb-a9d9-0b2855804080,South Africa,ZAF,27-01-2020 10.28,Africa,40263399,20201029_ZAF_919,TRUE,not accepted cases,738,08-05-2020,,Rapid,Digital surveillance
3a62945e-2b71-4262-a903-3468ccebd872,Japan,JPN,06-01-2020 3.45,Asia,143433465,20200213_JPN_537,FALSE,accepted cases,3102,08-10-2020,,PCR,HealthMap
833a47d1-3134-43e3-bab6-5ee5d148b49c,Italy,ITA,25-02-2020 21.55,Europe,40033231,20200315_ITA_184,TRUE,not accepted cases,2523,07-06-2020,9609.66,Antigen,Digital surveillance
f5edfa60-149b-4972-9b32-4ba80bb8941e,Japan,JPN,27-02-2020 4.12,Asia,141977457,20200509_JPN_013,FALSE,not accepted cases,4084,05-10-2020,6079.84,Antigen,Digital surveillance
e405e7a5-0042-4f1d-a752-b73d3da21ccb,Canada,CAN,07-02-2020 21.30,America,34351073,20200210_CAN_616,TRUE,accepted cases,4483,22-05-2020,5575.49,PCR,Digital surveillance
8ca56b35-bc7f-4ab8-8811-d6415d3fbc54,United States,USA,10-01-2020 1.41,America,177656091,20200117_USA_684,FALSE,not accepted cases,718,26-01-2020,,PCR,Digital surveillance
92b4ec1a-201f-4f12-a9a8-39e9bf19f190,Argentina,ARG,09-02-2020 21.44,America,49487970,20201014_ARG_182,FALSE,not accepted cases,293,17-02-2020,3228.22,Antigen,Digital surveillance
e2da7b32-4573-4006-856f-f19cc388ec35,Egypt,EGY,23-02-2020 17.04,Africa,99347963,20200303_EGY_712,FALSE,not accepted cases,4317,30-07-2020,6958.29,Rapid,Digital surveillance
5507813b-c576-4fe3-a2bd-00db3737756f,Japan,JPN,06-02-2020 23.40,Asia,188094434,20200904_JPN_742,FALSE,not accepted cases,4987,11-06-2020,,Rapid,HealthMap
61c30392-dfa7-4ece-8806-a3e708fd20b9,Indonesia,IDN,09-02-2020 18.31,Asia,336211054,20200911_IDN_505,TRUE,accepted cases,2379,09-04-2020,,PCR,HealthMap
c8ac2c7b-8c6f-4d85-bbab-dd72e7653e28,Japan,JPN,17-02-2020 6.51,Asia,189586571,20200730_JPN_047,FALSE,not accepted cases,4590,22-11-2020,,Rapid,Digital surveillance
